partner_id,partner_typ,anrede,titel,vorname,nachname,firmenname,rechtsform,uid_hrb_nummer,geburtsdatum,geschlecht,nationalitaet,zivilstand,beruf_code,beruf_text,beruf_selbstaendig,sprache,land_wohnsitz,kundensegment,kunde_seit,status,todesdatum,datenschutz_werbung_ok,datenschutz_ki_ok,herkunft,quellsystem_primaer,haushalt_id,ist_persona,erstellt_am,geaendert_am
PTR-00000833,NATUERLICH,Herr,,Igor,Haddad,,,,1977-10-10,M,DE,VERHEIRATET,B35,Verwaltungsangestellte / Verwaltungsangestellter,False,de,DE,PRIVAT,2008-08-01,AKTIV,,false,false,pfefferminz,VERA,HH-000462,false,2008-08-01T09:00:00Z,2008-08-01T09:00:00Z
PTR-00000834,NATUERLICH,Herr,,Matthias,Schmitz,,,,1982-01-10,M,DE,VERHEIRATET,B21,Beraterin / Berater,False,de,DE,PRIVAT,2017-08-01,AKTIV,,false,true,pfefferminz,HAPO,HH-000463,false,2017-08-01T09:00:00Z,2017-08-01T09:00:00Z
PTR-00000835,NATUERLICH,Frau,,Katharina,Meyer,,,,1982-04-01,W,DE,VERHEIRATET,B19,Landwirtin / Landwirt,True,de,DE,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000463,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000836,NATUERLICH,Herr,,Felix,Schubert,,,,1974-12-16,M,DE,VERWITWET,B25,Mechanikerin / Mechaniker,True,de,DE,PRIVAT,2008-10-01,AKTIV,,false,true,pfefferminz,VERA,HH-000464,false,2008-10-01T09:00:00Z,2008-10-01T09:00:00Z
PTR-00000837,NATUERLICH,Frau,,Emma,Moret,,,,2004-02-03,W,CH,LEDIG,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,fr,CH,PRIVAT,2025-08-01,AKTIV,,false,false,pfefferminz,MINT,HH-000465,false,2025-08-01T09:00:00Z,2025-08-01T09:00:00Z
PTR-00000838,NATUERLICH,Frau,,Sara,Kohler,,,,1997-10-13,W,CH,VERHEIRATET,B10,Ingenieurin / Ingenieur,False,de,CH,PRIVAT,2016-07-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000466,false,2016-07-01T09:00:00Z,2016-07-01T09:00:00Z
PTR-00000839,NATUERLICH,Herr,,Nikola,Kohler,,,,1999-09-19,M,ES,VERHEIRATET,B22,Studentin / Student,False,de,CH,PRIVAT,2017-12-01,AKTIV,,true,false,pfefferminz,VERA,HH-000466,false,2017-12-01T09:00:00Z,2017-12-01T09:00:00Z
PTR-00000840,NATUERLICH,Herr,,Torsten,Jäger,,,,2007-11-09,M,DE,LEDIG,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2025-12-01,AKTIV,,false,true,minzia,MINT,HH-000467,false,2025-12-01T09:00:00Z,2025-12-01T09:00:00Z
PTR-00000841,NATUERLICH,Herr,,Dimitrios,Gashi,,,,1977-10-12,M,DE,VERHEIRATET,B04,Pflegefachfrau / Pflegefachmann,False,de,DE,PRIVAT,2023-10-01,AKTIV,,false,false,minzia,MINT,HH-000468,false,2023-10-01T09:00:00Z,2023-10-01T09:00:00Z
PTR-00000842,NATUERLICH,Frau,,Dragana,García,,,,1983-01-18,W,CH,LEDIG,B34,Sozialarbeiterin / Sozialarbeiter,False,de,CH,PRIVAT,2017-03-01,AKTIV,,true,false,pfefferminz,VERA,HH-000469,false,2017-03-01T09:00:00Z,2017-03-01T09:00:00Z
PTR-00000843,NATUERLICH,Herr,,Leon,Müller,,,,1982-10-09,M,CH,VERWITWET,B26,Logistikerin / Logistiker,False,de,CH,PRIVAT,2025-12-01,AKTIV,,true,false,pfefferminz,MINT,HH-000470,false,2025-12-01T09:00:00Z,2025-12-01T09:00:00Z
PTR-00000844,NATUERLICH,Frau,,Käthi,Oberholzer,,,,1963-03-18,W,CH,LEDIG,B05,Verkäuferin / Verkäufer,False,de,CH,PRIVAT,2025-05-01,AKTIV,,false,false,pfefferminz,MINT,HH-000471,false,2025-05-01T09:00:00Z,2025-05-01T09:00:00Z
PTR-00000845,NATUERLICH,,,Stefan,Löffler,,,,1978-12-20,D,DE,PARTNERSCHAFT,B10,Ingenieurin / Ingenieur,True,de,DE,PRIVAT,2021-03-01,AKTIV,,true,false,minzia,MINT,HH-000472,false,2021-03-01T09:00:00Z,2021-03-01T09:00:00Z
PTR-00000846,NATUERLICH,Herr,,Lars,Löffler,,,,1973-04-09,M,DE,PARTNERSCHAFT,B25,Mechanikerin / Mechaniker,False,de,DE,PRIVAT,,AKTIV,,false,true,minzia,MINT,HH-000472,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000847,NATUERLICH,Herr,,Jonas,Fischer,,,,1998-10-16,M,SY,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2017-06-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000473,false,2017-06-01T09:00:00Z,2017-06-01T09:00:00Z
PTR-00000848,NATUERLICH,Herr,,Tim,Papadopoulos,,,,1998-07-26,M,DE,LEDIG,B05,Verkäuferin / Verkäufer,False,de,DE,PRIVAT,2019-02-01,INAKTIV,,false,true,pfefferminz,HAPO,HH-000474,false,2019-02-01T09:00:00Z,2019-02-01T09:00:00Z
PTR-00000849,JURISTISCH,Firma,,,,Uckermark Textil GmbH & Co. KG,KG,HRB 53408,2003-01-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2002-03-01,AKTIV,,true,true,pfefferminz,HAPO,,false,2002-03-01T09:00:00Z,2002-03-01T09:00:00Z
PTR-00000850,NATUERLICH,Herr,,Alexandre,Michaud,,,,1995-10-05,M,CH,GESCHIEDEN,B07,Sanitärinstallateurin / Sanitärinstallateur,False,fr,CH,PREMIUM,2017-04-01,AKTIV,,false,true,pfefferminz,HAPO,HH-000476,false,2017-04-01T09:00:00Z,2017-04-01T09:00:00Z
PTR-00000851,NATUERLICH,Herr,,Kevin,Schmidt,,,,1984-03-07,M,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2013-08-01,AKTIV,,true,false,pfefferminz,VERA,HH-000477,false,2013-08-01T09:00:00Z,2013-08-01T09:00:00Z
PTR-00000852,NATUERLICH,Frau,,Anke,Schmidt,,,,1989-10-28,W,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2009-01-01,AKTIV,,true,false,pfefferminz,VERA,HH-000477,false,2009-01-01T09:00:00Z,2009-01-01T09:00:00Z
PTR-00000853,NATUERLICH,Herr,,Tobias,Fischer,,,,1971-07-03,M,CH,PARTNERSCHAFT,B36,Gastwirtin / Gastwirt,True,de,CH,PRIVAT,2016-04-01,AKTIV,,true,true,pfefferminz,HAPO,HH-000478,false,2016-04-01T09:00:00Z,2016-04-01T09:00:00Z
PTR-00000854,NATUERLICH,Frau,,Yvonne,Fischer,,,,1966-10-11,W,CH,PARTNERSCHAFT,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000478,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000855,NATUERLICH,Herr,,Florian,Wessel,,,,1976-09-15,M,PL,VERHEIRATET,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,DE,PRIVAT,1997-03-01,INAKTIV,,false,true,pfefferminz,VERA,HH-000479,false,1997-03-01T09:00:00Z,1997-03-01T09:00:00Z
PTR-00000856,JURISTISCH,Firma,,,,Harz Bäckerei e.K.,e.K.,HRB 35378,2006-08-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2013-05-01,AKTIV,,true,false,pfefferminz,HAPO,,false,2013-05-01T09:00:00Z,2013-05-01T09:00:00Z
PTR-00000857,NATUERLICH,Herr,,Loïc,Gaillard,,,,1986-08-16,M,CH,LEDIG,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,fr,CH,PRIVAT,,AKTIV,,false,true,minzia,MINT,HH-000480,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000858,JURISTISCH,Firma,,,,Napf Elektro Sàrl,Sàrl,CHE-499.197.221,2021-08-01,UNBEKANNT,CH,UNBEKANNT,,,,de,CH,KMU,2025-02-01,AKTIV,,true,true,minzia,MINT,,false,2025-02-01T09:00:00Z,2025-02-01T09:00:00Z
PTR-00000859,NATUERLICH,Frau,,Valérie,Favre,,,,1976-02-20,W,IT,VERHEIRATET,B24,Hausfrau / Hausmann,False,fr,CH,PREMIUM,2009-03-01,AKTIV,,false,true,pfefferminz,HAPO,HH-000481,false,2009-03-01T09:00:00Z,2009-03-01T09:00:00Z
PTR-00000860,NATUERLICH,Herr,,Guillaume,Favre,,,,1971-03-03,M,CH,VERHEIRATET,B06,Elektroinstallateurin / Elektroinstallateur,False,fr,CH,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000481,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000861,NATUERLICH,Herr,,Christian,Moser,,,,1978-09-11,M,CH,LEDIG,B06,Elektroinstallateurin / Elektroinstallateur,False,de,CH,PRIVAT,2024-03-01,AKTIV,,false,false,minzia,MINT,HH-000482,false,2024-03-01T09:00:00Z,2024-03-01T09:00:00Z
PTR-00000862,NATUERLICH,Herr,,Noah,Dietiker,,,,1999-08-11,M,CH,VERHEIRATET,B35,Verwaltungsangestellte / Verwaltungsangestellter,False,de,CH,PRIVAT,2017-11-01,AKTIV,,false,false,pfefferminz,VERA,HH-000483,false,2017-11-01T09:00:00Z,2017-11-01T09:00:00Z
PTR-00000863,NATUERLICH,Frau,,Lena,Dietiker,,,,2002-08-16,W,CH,VERHEIRATET,B22,Studentin / Student,False,de,CH,PRIVAT,,AKTIV,,false,false,pfefferminz,HAPO,HH-000483,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000864,NATUERLICH,Herr,,Yannis,Kowalczyk,,,,1989-12-15,M,DE,VERHEIRATET,B34,Sozialarbeiterin / Sozialarbeiter,False,de,DE,PRIVAT,2021-04-01,AKTIV,,false,true,minzia,MINT,HH-000484,false,2021-04-01T09:00:00Z,2021-04-01T09:00:00Z
PTR-00000865,NATUERLICH,Herr,,Roman,Schaffner,,,,1992-08-08,M,CH,VERHEIRATET,B28,Bankangestellte / Bankangestellter,False,de,CH,PRIVAT,2018-06-01,INAKTIV,,true,true,pfefferminz,HAPO,HH-000485,false,2018-06-01T09:00:00Z,2018-06-01T09:00:00Z
PTR-00000866,NATUERLICH,Frau,,Emma,Schaffner,,,,1997-03-25,W,CH,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,CH,PRIVAT,,AKTIV,,false,false,pfefferminz,HAPO,HH-000485,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000867,NATUERLICH,Herr,,Leon,Schaffner,,,,2007-03-14,M,PT,LEDIG,B32,Malerin / Maler,False,de,CH,PRIVAT,2025-11-01,AKTIV,,true,true,pfefferminz,MINT,HH-000485,false,2025-11-01T09:00:00Z,2025-11-01T09:00:00Z
PTR-00000868,NATUERLICH,Herr,,Gian,Tschudi,,,,1989-04-25,M,CH,VERHEIRATET,B10,Ingenieurin / Ingenieur,True,de,CH,PRIVAT,2014-10-01,AKTIV,,true,true,pfefferminz,HAPO,HH-000486,false,2014-10-01T09:00:00Z,2014-10-01T09:00:00Z
PTR-00000869,NATUERLICH,Frau,,Jelena,Tschudi,,,,1984-09-20,W,IT,VERHEIRATET,B21,Beraterin / Berater,True,de,CH,PRIVAT,,AKTIV,,false,false,pfefferminz,HAPO,HH-000486,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000870,NATUERLICH,Frau,,Jasmin,Weber,,,,2007-06-02,W,IT,LEDIG,B22,Studentin / Student,False,de,CH,PRIVAT,2025-11-01,AKTIV,,true,true,pfefferminz,MINT,HH-000486,false,2025-11-01T09:00:00Z,2025-11-01T09:00:00Z
PTR-00000871,NATUERLICH,Herr,,Simon,Baumann,,,,2007-02-19,M,CH,LEDIG,B04,Pflegefachfrau / Pflegefachmann,False,de,CH,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000486,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000872,NATUERLICH,Herr,,Volker,Beck,,,,1955-03-06,M,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2016-05-01,AKTIV,,true,true,pfefferminz,HAPO,HH-000487,false,2016-05-01T09:00:00Z,2016-05-01T09:00:00Z
PTR-00000873,NATUERLICH,Frau,,Christa,Jung,,,,1954-10-24,W,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000487,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000874,NATUERLICH,Herr,,Tobias,Beck,,,,1981-03-23,M,TR,LEDIG,B02,Informatikerin / Informatiker,True,de,DE,PRIVAT,2013-02-01,INAKTIV,,true,true,pfefferminz,VERA,HH-000487,false,2013-02-01T09:00:00Z,2013-02-01T09:00:00Z
PTR-00000875,NATUERLICH,Herr,,Thomas,Beck,,,,1989-11-09,M,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,2014-09-01,AKTIV,,true,false,pfefferminz,VERA,HH-000487,false,2014-09-01T09:00:00Z,2014-09-01T09:00:00Z
PTR-00000876,NATUERLICH,Frau,,Leonie,Beck,,,,1991-03-22,W,DE,LEDIG,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2011-12-01,AKTIV,,false,false,pfefferminz,VERA,HH-000487,false,2011-12-01T09:00:00Z,2011-12-01T09:00:00Z
PTR-00000877,NATUERLICH,Frau,,Johanna,Schuster,,,,2007-08-11,W,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,2025-12-01,AKTIV,,true,false,pfefferminz,MINT,HH-000488,false,2025-12-01T09:00:00Z,2025-12-01T09:00:00Z
PTR-00000878,NATUERLICH,Frau,,Aylin,Mansour,,,,2007-12-03,W,TR,LEDIG,B22,Studentin / Student,False,de,CH,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000489,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000879,NATUERLICH,Frau,,Anna,Jenni,,,,1992-12-05,W,TR,PARTNERSCHAFT,B10,Ingenieurin / Ingenieur,False,de,CH,PRIVAT,2015-02-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000490,false,2015-02-01T09:00:00Z,2015-02-01T09:00:00Z
PTR-00000880,NATUERLICH,Herr,,Cyrill,Jenni,,,,1998-11-02,M,CH,PARTNERSCHAFT,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,,AKTIV,,false,true,pfefferminz,HAPO,HH-000490,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000881,NATUERLICH,Frau,,Katharina,Müller,,,,1995-04-08,W,DE,VERHEIRATET,B17,Coiffeuse / Coiffeur,False,de,DE,PRIVAT,2013-11-01,AKTIV,,false,true,pfefferminz,VERA,HH-000491,false,2013-11-01T09:00:00Z,2013-11-01T09:00:00Z
PTR-00000882,NATUERLICH,Herr,,Maximilian,Müller,,,,2001-02-07,M,RO,VERHEIRATET,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000491,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000883,NATUERLICH,Herr,,Niklas,Müller,,,,2007-03-20,M,DE,LEDIG,B23,Rentnerin / Rentner,False,de,DE,PREMIUM,2025-05-01,AKTIV,,true,true,pfefferminz,MINT,HH-000491,false,2025-05-01T09:00:00Z,2025-05-01T09:00:00Z
PTR-00000884,NATUERLICH,Herr,,Finn,Müller,,,,2007-11-28,M,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000491,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000885,NATUERLICH,Herr,Dr.,Maximilian,Schmidt,,,,2007-08-12,M,DE,LEDIG,B12,Juristin / Jurist,False,de,DE,PRIVAT,2025-10-01,AKTIV,,true,true,pfefferminz,MINT,HH-000491,false,2025-10-01T09:00:00Z,2025-10-01T09:00:00Z
PTR-00000886,NATUERLICH,Frau,,Flurina,Schläfli,,,,1995-08-25,W,CH,VERHEIRATET,B02,Informatikerin / Informatiker,False,de,CH,PRIVAT,2025-06-01,AKTIV,,true,true,minzia,MINT,HH-000492,false,2025-06-01T09:00:00Z,2025-06-01T09:00:00Z
PTR-00000887,NATUERLICH,Herr,,Dirk,Bauer,,,,1984-11-18,M,DE,VERHEIRATET,B24,Hausfrau / Hausmann,False,de,DE,PRIVAT,2025-09-01,AKTIV,,true,true,pfefferminz,MINT,HH-000493,false,2025-09-01T09:00:00Z,2025-09-01T09:00:00Z
PTR-00000888,NATUERLICH,Herr,,Levin,Portmann,,,,1981-10-05,M,CH,VERHEIRATET,B10,Ingenieurin / Ingenieur,False,de,CH,PRIVAT,2018-10-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000494,false,2018-10-01T09:00:00Z,2018-10-01T09:00:00Z
PTR-00000889,NATUERLICH,Frau,,Elena,Portmann,,,,1981-10-10,W,CH,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PREMIUM,2015-01-01,AKTIV,,false,false,pfefferminz,VERA,HH-000494,false,2015-01-01T09:00:00Z,2015-01-01T09:00:00Z
PTR-00000890,NATUERLICH,Frau,,Franziska,Wagner,,,,1974-12-26,W,DE,VERHEIRATET,B12,Juristin / Jurist,True,de,DE,PRIVAT,2006-04-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000495,false,2006-04-01T09:00:00Z,2006-04-01T09:00:00Z
PTR-00000891,NATUERLICH,Herr,,Thomas,Wagner,,,,1972-09-15,M,DE,VERHEIRATET,B05,Verkäuferin / Verkäufer,False,de,DE,PRIVAT,2002-12-01,INAKTIV,,true,false,pfefferminz,VERA,HH-000495,false,2002-12-01T09:00:00Z,2002-12-01T09:00:00Z
PTR-00000892,NATUERLICH,Herr,,Jonas,Kaufmann,,,,1990-11-27,M,CH,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,CH,PRIVAT,2015-02-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000496,false,2015-02-01T09:00:00Z,2015-02-01T09:00:00Z
PTR-00000893,NATUERLICH,Frau,,Elif,Kaufmann,,,,1991-06-17,W,CH,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,2011-02-01,INAKTIV,,false,false,pfefferminz,VERA,HH-000496,false,2011-02-01T09:00:00Z,2011-02-01T09:00:00Z
PTR-00000894,NATUERLICH,Herr,,Luca,Kaufmann,,,,2007-10-02,M,CH,LEDIG,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,CH,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000496,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000895,NATUERLICH,Herr,,Ali,Kaufmann,,,,2007-03-25,M,AT,LEDIG,B05,Verkäuferin / Verkäufer,False,de,CH,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000496,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000896,NATUERLICH,Herr,,Yannick,Kaufmann,,,,2007-11-27,M,CH,LEDIG,B22,Studentin / Student,False,de,CH,PRIVAT,2025-12-01,AKTIV,,false,false,pfefferminz,MINT,HH-000496,false,2025-12-01T09:00:00Z,2025-12-01T09:00:00Z
PTR-00000897,NATUERLICH,,,Markus,Bolliger,,,,1969-05-12,D,DE,VERHEIRATET,B02,Informatikerin / Informatiker,False,de,CH,PRIVAT,2009-12-01,AKTIV,,true,true,pfefferminz,HAPO,HH-000497,false,2009-12-01T09:00:00Z,2009-12-01T09:00:00Z
PTR-00000898,NATUERLICH,Herr,,Silvan,Bolliger,,,,1967-09-19,M,CH,VERHEIRATET,B24,Hausfrau / Hausmann,False,de,CH,PRIVAT,2018-06-01,AKTIV,,false,false,pfefferminz,VERA,HH-000497,false,2018-06-01T09:00:00Z,2018-06-01T09:00:00Z
PTR-00000899,NATUERLICH,Herr,,Volker,Hoffmann,,,,1952-09-09,M,DE,VERHEIRATET,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,DE,PRIVAT,2021-07-01,INAKTIV,,true,true,minzia,MINT,HH-000498,false,2021-07-01T09:00:00Z,2021-07-01T09:00:00Z
PTR-00000900,JURISTISCH,Firma,,,,Taunus Bäckerei,Einzelfirma,HRB 73720,1985-09-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2025-02-01,AKTIV,,false,false,minzia,MINT,,false,2025-02-01T09:00:00Z,2025-02-01T09:00:00Z
PTR-00000901,NATUERLICH,Frau,,Ivana,Weiß,,,,1959-06-06,W,DE,LEDIG,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2020-06-01,AKTIV,,true,true,minzia,MINT,HH-000499,false,2020-06-01T09:00:00Z,2020-06-01T09:00:00Z
PTR-00000902,NATUERLICH,Frau,,Helga,Müller,,,,1978-05-10,W,DE,VERHEIRATET,B04,Pflegefachfrau / Pflegefachmann,False,de,DE,PRIVAT,2021-05-01,AKTIV,,true,true,minzia,MINT,HH-000500,false,2021-05-01T09:00:00Z,2021-05-01T09:00:00Z
PTR-00000903,NATUERLICH,Frau,,Jana,Müller,,,,1976-10-17,W,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2020-10-01,AKTIV,,false,true,minzia,MINT,HH-000500,false,2020-10-01T09:00:00Z,2020-10-01T09:00:00Z
PTR-00000904,NATUERLICH,Herr,,Thomas,Richter,,,,1975-11-10,M,DE,GESCHIEDEN,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,DE,PREMIUM,2022-08-01,AKTIV,,true,false,pfefferminz,VERA,HH-000501,false,2022-08-01T09:00:00Z,2022-08-01T09:00:00Z
PTR-00000905,JURISTISCH,Firma,,,,Vogtland Autohaus AG,AG,HRB 92536,2022-09-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2013-09-01,AKTIV,,false,true,pfefferminz,HAPO,,false,2013-09-01T09:00:00Z,2013-09-01T09:00:00Z
PTR-00000906,NATUERLICH,Herr,,Felix,Hofmann,,,,1982-04-27,M,AT,LEDIG,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,DE,PRIVAT,2005-01-01,INAKTIV,,false,false,pfefferminz,VERA,HH-000502,false,2005-01-01T09:00:00Z,2005-01-01T09:00:00Z
PTR-00000907,JURISTISCH,Firma,,,,Inn Bauunternehmung GmbH & Co. KG,KG,HRB 38785,1993-11-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2019-11-01,AKTIV,,false,false,pfefferminz,HAPO,,false,2019-11-01T09:00:00Z,2019-11-01T09:00:00Z
PTR-00000908,NATUERLICH,Herr,,Dominique,Rochat,,,,1936-04-12,M,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,fr,CH,PRIVAT,2010-11-01,AKTIV,,false,false,pfefferminz,VERA,HH-000503,false,2010-11-01T09:00:00Z,2010-11-01T09:00:00Z
PTR-00000909,JURISTISCH,Firma,,,,Suhre Dachdeckerei SA,SA,CHE-499.180.491,2009-07-01,UNBEKANNT,CH,UNBEKANNT,,,,fr,CH,KMU,2003-04-01,AKTIV,,false,true,pfefferminz,HAPO,,false,2003-04-01T09:00:00Z,2003-04-01T09:00:00Z
PTR-00000910,NATUERLICH,,,Ueli,Emmenegger,,,,1963-04-06,D,IT,VERHEIRATET,B25,Mechanikerin / Mechaniker,False,de,CH,PRIVAT,2012-11-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000505,false,2012-11-01T09:00:00Z,2012-11-01T09:00:00Z
PTR-00000911,NATUERLICH,Herr,,Pascal,Cornu,,,,1987-06-26,M,CH,VERHEIRATET,B17,Coiffeuse / Coiffeur,False,fr,CH,PRIVAT,2007-08-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000506,false,2007-08-01T09:00:00Z,2007-08-01T09:00:00Z
PTR-00000912,NATUERLICH,Frau,,Svetlana,Cornu,,,,1985-09-25,W,CH,VERHEIRATET,B17,Coiffeuse / Coiffeur,False,fr,CH,PRIVAT,2005-10-01,INAKTIV,,true,true,pfefferminz,VERA,HH-000506,false,2005-10-01T09:00:00Z,2005-10-01T09:00:00Z
PTR-00000913,NATUERLICH,Herr,,Philipp,Zander,,,,1977-08-21,M,DE,VERHEIRATET,B28,Bankangestellte / Bankangestellter,False,de,DE,PRIVAT,2022-06-01,AKTIV,,false,false,minzia,MINT,HH-000507,false,2022-06-01T09:00:00Z,2022-06-01T09:00:00Z
PTR-00000914,NATUERLICH,Frau,,Vanessa,Zander,,,,1981-08-20,W,DE,VERHEIRATET,B26,Logistikerin / Logistiker,False,de,DE,PRIVAT,,AKTIV,,false,true,minzia,MINT,HH-000507,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000915,NATUERLICH,Frau,,Lisa,Hofmann,,,,2002-03-02,W,DE,LEDIG,B02,Informatikerin / Informatiker,True,de,DE,PRIVAT,,AKTIV,,true,true,minzia,MINT,HH-000507,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000916,NATUERLICH,Herr,,Tim,Öztürk,,,,1988-05-21,M,CH,VERHEIRATET,B35,Verwaltungsangestellte / Verwaltungsangestellter,False,de,CH,PRIVAT,2014-11-01,AKTIV,,true,true,pfefferminz,HAPO,HH-000508,false,2014-11-01T09:00:00Z,2014-11-01T09:00:00Z
PTR-00000917,NATUERLICH,Herr,,Dirk,Kuhn,,,,1967-06-11,M,DE,PARTNERSCHAFT,B15,Köchin / Koch,False,de,DE,PRIVAT,2021-08-01,AKTIV,,true,true,minzia,MINT,HH-000509,false,2021-08-01T09:00:00Z,2021-08-01T09:00:00Z
PTR-00000918,NATUERLICH,Frau,,Martina,Kuhn,,,,1970-08-28,W,DE,PARTNERSCHAFT,B03,Lehrerin / Lehrer,False,de,DE,PRIVAT,2021-06-01,AKTIV,,true,true,minzia,MINT,HH-000509,false,2021-06-01T09:00:00Z,2021-06-01T09:00:00Z
PTR-00000919,NATUERLICH,Herr,,Ben,Franke,,,,1990-01-26,M,SY,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2020-08-01,AKTIV,,true,true,minzia,MINT,HH-000510,false,2020-08-01T09:00:00Z,2020-08-01T09:00:00Z
PTR-00000920,NATUERLICH,Frau,Dr.,Inès,Bonvin,,,,1987-09-06,W,RS,VERHEIRATET,B11,Ärztin / Arzt,False,fr,CH,PRIVAT,2014-02-01,INAKTIV,,true,false,pfefferminz,HAPO,HH-000511,false,2014-02-01T09:00:00Z,2014-02-01T09:00:00Z
PTR-00000921,NATUERLICH,Frau,,Annika,Kolbe,,,,1962-01-22,W,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2022-04-01,AKTIV,,false,true,minzia,MINT,HH-000512,false,2022-04-01T09:00:00Z,2022-04-01T09:00:00Z
PTR-00000922,NATUERLICH,Herr,,Daniel,Krüger,,,,1964-09-22,M,RO,VERHEIRATET,B34,Sozialarbeiterin / Sozialarbeiter,False,de,DE,PRIVAT,,AKTIV,,true,false,minzia,MINT,HH-000512,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
